1	0.52836	0.64519	0.50247
1	0.53757	0.6443	0.49199
1	0.52428	0.64527	0.52695
1	0.54683	0.64078	0.51794
1	0.53332	0.64384	0.51584
1	0.55587	0.63894	0.50744
1	0.55106	0.64125	0.49415
1	0.5732	0.63645	0.48484
1	0.56016	0.6401	0.48297
1	0.57471	0.63034	0.52175
1	0.56958	0.63424	0.50935
1	0.59096	0.6274	0.4994
1	0.57813	0.63283	0.49794
1	0.59193	0.61988	0.53605
1	0.58742	0.62463	0.52322
1	0.6085	0.6158	0.51318
1	0.59579	0.62291	0.51172
1	0.61719	0.61344	0.5025
1	0.60358	0.61304	0.53734
1	0.62334	0.60224	0.52717
1	0.61201	0.6104	0.52597
1	0.63148	0.599	0.51627
1	0.62846	0.60522	0.50373
1	0.64728	0.59383	0.493
1	0.63685	0.60262	0.49224
1	0.64506	0.58152	0.5283
1	0.64222	0.5891	0.51689
1	0.65919	0.5759	0.50505
1	0.64983	0.58631	0.50509
1	0.65613	0.56274	0.53994
1	0.65424	0.57092	0.52824
1	0.6695	0.55562	0.51577
1	0.6613	0.56773	0.5162
1	0.6761	0.55125	0.50426
1	0.66366	0.55145	0.53952
1	0.67636	0.53469	0.52655
1	0.67011	0.54721	0.52735
1	0.68193	0.52983	0.51468
1	0.68214	0.53865	0.50338
1	0.69194	0.52133	0.48932
1	0.68787	0.53417	0.49095
1	0.68591	0.50641	0.52312
1	0.68647	0.51601	0.51296
1	0.693	0.49812	0.49756
1	0.69076	0.51173	0.49998
1	0.68649	0.48303	0.53117
1	0.68804	0.49279	0.5206
1	0.69088	0.47401	0.50442
1	0.69105	0.48833	0.50734
1	0.69217	0.46889	0.49148
1	0.68623	0.46963	0.52844
1	0.68561	0.45124	0.51193
1	0.68787	0.46475	0.51491
1	0.68565	0.44644	0.49879
1	0.68939	0.45553	0.48837
1	0.68391	0.43913	0.47123
1	0.68915	0.45117	0.47464
1	0.67654	0.42359	0.50448
1	0.68064	0.43317	0.49513
