1	0.40167	0.47818	0.49731
1	0.40167	0.49731	0.47818
1	0.40167	0.49731	0.51644
1	0.40167	0.51644	0.49731
1	0.4208	0.43993	0.47818
1	0.43993	0.4208	0.47818
1	0.43993	0.43993	0.45906
1	0.4208	0.43993	0.51644
1	0.43993	0.4208	0.51644
1	0.43993	0.43993	0.49731
1	0.43993	0.43993	0.53557
1	0.4208	0.47818	0.43993
1	0.43993	0.45906	0.43993
1	0.43993	0.47818	0.4208
1	0.4208	0.45906	0.45906
1	0.4208	0.47818	0.47818
1	0.43993	0.45906	0.47818
1	0.43993	0.47818	0.45906
1	0.4208	0.45906	0.49731
1	0.4208	0.47818	0.51644
1	0.43993	0.45906	0.51644
1	0.43993	0.47818	0.49731
1	0.4208	0.45906	0.53557
1	0.4208	0.47818	0.55469
1	0.43993	0.45906	0.55469
1	0.43993	0.47818	0.53557
1	0.43993	0.47818	0.57382
1	0.4208	0.51644	0.43993
1	0.43993	0.49731	0.43993
1	0.43993	0.51644	0.4208
1	0.4208	0.49731	0.45906
1	0.4208	0.51644	0.47818
1	0.43993	0.49731	0.47818
1	0.43993	0.51644	0.45906
1	0.4208	0.49731	0.49731
1	0.4208	0.51644	0.51644
1	0.43993	0.49731	0.51644
1	0.43993	0.51644	0.49731
1	0.4208	0.49731	0.53557
1	0.4208	0.51644	0.55469
1	0.43993	0.49731	0.55469
1	0.43993	0.51644	0.53557
1	0.43993	0.51644	0.57382
1	0.43993	0.53557	0.43993
1	0.4208	0.53557	0.45906
1	0.4208	0.55469	0.47818
1	0.43993	0.53557	0.47818
1	0.43993	0.55469	0.45906
1	0.4208	0.53557	0.49731
1	0.4208	0.55469	0.51644
1	0.43993	0.53557	0.51644
1	0.43993	0.55469	0.49731
1	0.4208	0.53557	0.53557
1	0.43993	0.53557	0.55469
1	0.43993	0.55469	0.53557
1	0.43993	0.57382	0.47818
1	0.43993	0.57382	0.51644
1	0.47818	0.40167	0.49731
1	0.45906	0.43993	0.43993
1	0.47818	0.4208	0.43993
1	0.47818	0.43993	0.4208
1	0.45906	0.4208	0.45906
1	0.45906	0.43993	0.47818
1	0.47818	0.4208	0.47818
1	0.47818	0.43993	0.45906
1	0.45906	0.4208	0.49731
1	0.45906	0.43993	0.51644
1	0.47818	0.4208	0.51644
1	0.47818	0.43993	0.49731
1	0.45906	0.4208	0.53557
1	0.45906	0.43993	0.55469
1	0.47818	0.4208	0.55469
1	0.47818	0.43993	0.53557
1	0.47818	0.43993	0.57382
1	0.45906	0.45906	0.4208
1	0.45906	0.47818	0.43993
1	0.47818	0.45906	0.43993
1	0.47818	0.47818	0.4208
1	0.45906	0.45906	0.45906
1	0.45906	0.47818	0.47818
1	0.47818	0.45906	0.47818
1	0.47818	0.47818	0.45906
1	0.45906	0.45906	0.49731
1	0.45906	0.47818	0.51644
1	0.47818	0.45906	0.51644
1	0.47818	0.47818	0.49731
1	0.45906	0.45906	0.53557
1	0.45906	0.47818	0.55469
1	0.47818	0.45906	0.55469
1	0.47818	0.47818	0.53557
1	0.45906	0.45906	0.57382
1	0.47818	0.47818	0.57382
1	0.47818	0.49731	0.40167
1	0.45906	0.49731	0.4208
1	0.45906	0.51644	0.43993
