  1   8.9421242291671383E-04   9.0715599903911585E-04   1.4284807550814835E-01   8.9421242291671383E-04   9.0715599903911585E-04   1.4284807550814835E-01  -3.5019946159417996E-07  -2.0202802066279093E-06   1.3029574040556409E-08  -3.5019946159417996E-07  -2.0202802066279093E-06   1.3029574040556409E-08
  1   2.2143557668646960E-01   1.1076509067763522E-01   7.8589137186909086E-01   2.2143557668646960E-01   1.1076509067763522E-01   7.8589137186909086E-01  -2.0288639462313499E-07  -4.1266752718608671E-07  -9.3086810678962146E-08  -2.0288639462313499E-07  -4.1266752718608671E-07  -9.3086810678962146E-08
  1   2.2243129039741985E-01   1.1115889859034221E-01   7.1491209588136984E-02   2.2243129039741985E-01   1.1115889859034221E-01   7.1491209588136984E-02  -6.3233312672600375E-07  -1.5308131808714825E-06   4.8125527194208636E-07  -6.3233312672600375E-07  -1.5308131808714825E-06   4.8125527194208636E-07
  1   2.7276852943191666E-04   3.5796519172415746E-04   5.7144500852941305E-01   2.7276852943191666E-04   3.5796519172415746E-04   5.7144500852941305E-01  -7.1652682588986915E-07  -2.5861750945697177E-07  -6.0223538701932005E-07  -7.1652682588986915E-07  -2.5861750945697177E-07  -6.0223538701932005E-07
  1   1.1116888143942229E-01   2.2253866344647730E-01   2.1443183271915484E-01   1.1116888143942229E-01   2.2253866344647730E-01   2.1443183271915484E-01   1.1889507099732250E-06   2.6008510775167657E-06   1.7327932898998138E-07   1.1889507099732250E-06   2.6008510775167657E-06   1.7327932898998138E-07
  1   9.9954623797481101E-01   7.1088139292755005E-05   7.1438562872980249E-01   9.9954623797481101E-01   7.1088139292755005E-05   7.1438562872980249E-01   9.6677421160753729E-06   2.3819864822032838E-06  -5.6079186434696748E-07   9.6677421160753729E-06   2.3819864822032838E-06  -5.6079186434696748E-07
  1   2.2286665715598730E-01   1.1157000112603811E-01   6.4286690578949324E-01   2.2286665715598730E-01   1.1157000112603811E-01   6.4286690578949324E-01   1.1420994885082756E-06   2.0995599285852774E-06   7.0061076739144325E-07   1.1420994885082756E-06   2.0995599285852774E-06   7.0061076739144325E-07
  1   1.1072072060873571E-01   2.2174679757314988E-01   3.5712255653537217E-01   1.1072072060873571E-01   2.2174679757314988E-01   3.5712255653537217E-01   3.6686709495637399E-07  -1.1731568893359102E-06  -1.1448509788251444E-06   3.6686709495637399E-07  -1.1731568893359102E-06  -1.1448509788251444E-06
  1   1.1077591732203794E-01   2.2256698133476235E-01   1.8263417621935827E-04   1.1077591732203794E-01   2.2256698133476235E-01   1.8263417621935827E-04   1.1674657965430462E-06  -6.4291820009302494E-07  -1.0042095659085077E-08   1.1674657965430462E-06  -6.4291820009302494E-07  -1.0042095659085077E-08
  1   1.3950401817724545E-04   9.9972360870612376E-01   4.2851453643866017E-01   1.3950401817724545E-04   9.9972360870612376E-01   4.2851453643866017E-01  -2.6941471312542744E-06  -4.1967326390942217E-06   6.7008895448550425E-07  -2.6941471312542744E-06  -4.1967326390942217E-06   6.7008895448550425E-07
  1   2.3971595533045612E-04   9.9945466487036894E-01   9.2871975848309352E-01   2.3971595533045612E-04   9.9945466487036894E-01   9.2871975848309352E-01  -1.4654551097291652E-06  -2.6865635211035870E-06  -4.7743963340434352E-07  -1.4654551097291652E-06  -2.6865635211035870E-06  -4.7743963340434352E-07
  1   2.2329288991319915E-01   1.1163551832110420E-01   2.8584108108261180E-01   2.2329288991319915E-01   1.1163551832110420E-01   2.8584108108261180E-01  -1.6634476627584084E-06  -3.6537927065109930E-07  -1.8423888974298828E-06  -1.6634476627584084E-06  -3.6537927065109930E-07  -1.8423888974298828E-06
  1   2.2289498199359814E-01   1.1117808463888940E-01   4.9998116385154551E-01   2.2289498199359814E-01   1.1117808463888940E-01   4.9998116385154551E-01   2.3350439163707149E-07   5.7050732641420714E-07   1.9057709270806641E-07   2.3350439163707149E-07   5.7050732641420714E-07   1.9057709270806641E-07
  1   1.1034775489439388E-01   2.2242499993150072E-01   8.5728432523855835E-01   1.1034775489439388E-01   2.2242499993150072E-01   8.5728432523855835E-01  -9.7800973634636612E-07   9.7920560120117093E-08  -1.9537141616689524E-06  -9.7800973634636612E-07   9.7920560120117093E-08  -1.9537141616689524E-06
  2   1.8747624908291508E-04   2.1297751995403479E-04   9.8223218399134349E-01   1.8747624908291508E-04   2.1297751995403479E-04   9.8223218399134349E-01   1.8269756273292746E-06  -4.3074601065686505E-07   8.9754438983900725E-08   1.8269756273292746E-06  -4.3074601065686505E-07   8.9754438983900725E-08
  2   9.9993301271316226E-01   4.9288581985371409E-04   1.9637010490647563E-01   9.9993301271316226E-01   4.9288581985371409E-04   1.9637010490647563E-01  -2.4238128016403397E-06  -7.2856699421944068E-06   5.4751282073048044E-07  -2.4238128016403397E-06  -7.2856699421944068E-06   5.4751282073048044E-07
  2   2.2222155926127948E-01   1.1084319013808198E-01   3.3933324806291665E-01   2.2222155926127948E-01   1.1084319013808198E-01   3.3933324806291665E-01  -8.0805523967226604E-06  -2.2372474148906012E-05   7.3852173121558525E-06  -8.0805523967226604E-06  -2.2372474148906012E-05   7.3852173121558525E-06
  2   2.2162544532692918E-01   1.1111962702824449E-01   6.9639023762133612E-01   2.2162544532692918E-01   1.1111962702824449E-01   6.9639023762133612E-01  -3.5536852727806809E-06  -2.6084818477319250E-06   1.9254236697827804E-06  -3.5536852727806809E-06  -2.6084818477319250E-06   1.9254236697827804E-06
  2   9.9938564970796651E-01   3.9856368306524363E-05   7.6790756418940698E-01   9.9938564970796651E-01   3.9856368306524363E-05   7.6790756418940698E-01   1.8336659030820245E-06  -2.4979776214517405E-06  -3.8060843533679354E-07   1.8336659030820245E-06  -2.4979776214517405E-06  -3.8060843533679354E-07
  2   1.1100475759321975E-01   2.2174377951019827E-01   9.1078798894684143E-01   1.1100475759321975E-01   2.2174377951019827E-01   9.1078798894684143E-01  -3.9419080599270869E-06   7.1835048883936703E-07   4.4622325030140778E-06  -3.9419080599270869E-06   7.1835048883936703E-07   4.4622325030140778E-06
  2   1.1107466463337527E-01   2.2160071864990358E-01   2.6794207407299703E-01   1.1107466463337527E-01   2.2160071864990358E-01   2.6794207407299703E-01   1.3574665318156101E-06   1.0503252149953867E-06  -9.9572424714228081E-07   1.3574665318156101E-06   1.0503252149953867E-06  -9.9572424714228081E-07
  2   2.2241167102950696E-01   1.1135090644764389E-01   5.5350869289658056E-01   2.2241167102950696E-01   1.1135090644764389E-01   5.5350869289658056E-01   1.9281719621885082E-06   3.2195935088402370E-07  -1.2281106456919605E-07   1.9281719621885082E-06   3.2195935088402370E-07  -1.2281106456919605E-07
  2   1.1122967091105315E-01   2.2206087789228218E-01   4.1063690492327903E-01   1.1122967091105315E-01   2.2206087789228218E-01   4.1063690492327903E-01   1.8527128605085231E-06   1.6242423653888390E-05   9.4888107443734756E-07   1.8527128605085231E-06   1.6242423653888390E-05   9.4888107443734756E-07
  2   1.1081307033232751E-01   2.2187569750984534E-01   5.3687266851330691E-02   1.1081307033232751E-01   2.2187569750984534E-01   5.3687266851330691E-02  -1.6659152276674267E-06   6.1466497490478388E-07  -6.7484727546826072E-07  -1.6659152276674267E-06   6.1466497490478388E-07  -6.7484727546826072E-07
  2   7.7242487771728044E-04   1.7586916076237958E-04   4.8204292653071590E-01   7.7242487771728044E-04   1.7586916076237958E-04   4.8204292653071590E-01   4.0496177505153293E-06   8.2081069537946301E-07   3.6596058085809839E-07   4.0496177505153293E-06   8.2081069537946301E-07   3.6596058085809839E-07
  2   6.8090718324810453E-04   1.9146640369488048E-04   6.2496584255207677E-01   6.8090718324810453E-04   1.9146640369488048E-04   6.2496584255207677E-01  -2.6076195238766910E-06   1.7461865149359510E-06   1.3214672547311832E-06  -2.6076195238766910E-06   1.7461865149359510E-06   1.3214672547311832E-06
  2   2.2150516908003667E-01   1.1131583724291200E-01   8.3940191679263509E-01   2.2150516908003667E-01   1.1131583724291200E-01   8.3940191679263509E-01   3.2123139028126074E-06  -7.0537999253410288E-07  -3.4953543525209871E-07   3.2123139028126074E-06  -7.0537999253410288E-07  -3.4953543525209871E-07
  2   2.2317098328370580E-01   1.1192109684832439E-01   1.2500745783258230E-01   2.2317098328370580E-01   1.1192109684832439E-01   1.2500745783258230E-01   7.8818848951837103E-07  -3.2920055345186619E-08  -8.7738724945257423E-07   7.8818848951837103E-07  -3.2920055345186619E-08  -8.7738724945257423E-07
  1   2.8923380002870172E-04   3.3344135207684122E-01   1.4298558207046180E-01   2.8923380002870172E-04   3.3344135207684122E-01   1.4298558207046180E-01  -3.5005600614324832E-07   2.3252664578523834E-06   6.9452596281679496E-07  -3.5005600614324832E-07   2.3252664578523834E-06   6.9452596281679496E-07
