General

Cut-off
2.27d0	0.1d0		! d0 [A]; dd [A]

ZBL

Tab
450		! number of points
1.362	21.24601
1.36427	21.13493
1.36655	21.02528
1.36882	20.91677
1.3711	20.80835
1.37337	20.70002
1.37565	20.59179
1.37792	20.48574
1.3802	20.37999
1.38247	20.27433
1.38474	20.16876
1.38702	20.06385
1.38929	19.96069
1.39157	19.85762
1.39384	19.75464
1.39612	19.65174
1.39839	19.55023
1.40067	19.44967
1.40294	19.3492
1.40522	19.2488
1.40749	19.1485
1.40976	19.05027
1.41204	18.95222
1.41431	18.85426
1.41659	18.75639
1.41886	18.65919
1.42114	18.56351
1.42341	18.46791
1.42569	18.37239
1.42796	18.27695
1.43024	18.18285
1.43251	18.08953
1.43478	17.9963
1.43706	17.90314
1.43933	17.81006
1.44161	17.71894
1.44388	17.62792
1.44616	17.53698
1.44843	17.44611
1.45071	17.35594
1.45298	17.26707
1.45526	17.17828
1.45753	17.08955
1.4598	17.00091
1.46208	16.91355
1.46435	16.82684
1.46663	16.7402
1.4689	16.65364
1.47118	16.56719
1.47345	16.4825
1.47573	16.39789
1.478	16.31334
1.48028	16.22886
1.48255	16.14508
1.48482	16.06242
1.4871	15.97983
1.48937	15.89731
1.49165	15.81485
1.49392	15.73364
1.4962	15.65295
1.49847	15.57233
1.50075	15.49177
1.50302	15.41138
1.5053	15.33254
1.50757	15.25376
1.50985	15.17503
1.51212	15.09638
1.51439	15.01842
1.51667	14.94143
1.51894	14.8645
1.52122	14.78762
1.52349	14.71081
1.52577	14.6352
1.52804	14.56
1.53032	14.48486
1.53259	14.40978
1.53487	14.33492
1.53714	14.2614
1.53941	14.18794
1.54169	14.11454
1.54396	14.04119
1.54624	13.96855
1.54851	13.89672
1.55079	13.82495
1.55306	13.75323
1.55534	13.68157
1.55761	13.61106
1.55989	13.54087
1.56216	13.47074
1.56443	13.40065
1.56671	13.33082
1.56898	13.26217
1.57126	13.19357
1.57353	13.12502
1.57581	13.05652
1.57808	12.98871
1.58036	12.9216
1.58263	12.85454
1.58491	12.78753
1.58718	12.72056
1.58945	12.65471
1.59173	12.58909
1.594	12.52352
1.59628	12.458
1.59855	12.39276
1.60083	12.32855
1.6031	12.26439
1.60538	12.20026
1.60765	12.13619
1.60993	12.0728
1.6122	12.00999
1.61447	11.94724
1.61675	11.88452
1.61902	11.82184
1.6213	11.76024
1.62357	11.6988
1.62585	11.6374
1.62812	11.57605
1.6304	11.515
1.63267	11.45485
1.63495	11.39473
1.63722	11.33466
1.63949	11.27463
1.64177	11.21526
1.64404	11.1564
1.64632	11.09757
1.64859	11.03878
1.65087	10.98003
1.65314	10.9223
1.65542	10.86468
1.65769	10.8071
1.65997	10.74955
1.66224	10.69233
1.66451	10.63589
1.66679	10.57948
1.66906	10.52311
1.67134	10.46677
1.67361	10.4111
1.67589	10.35583
1.67816	10.3006
1.68044	10.2454
1.68271	10.19024
1.68499	10.13605
1.68726	10.08193
1.68953	10.02784
1.69181	9.97378
1.69408	9.92005
1.69636	9.86701
1.69863	9.81399
1.70091	9.76101
1.70318	9.70806
1.70546	9.65575
1.70773	9.60378
1.71001	9.55184
1.71228	9.49993
1.71455	9.44806
1.71683	9.39711
1.7191	9.34619
1.72138	9.2953
1.72365	9.24443
1.72593	9.1939
1.7282	9.14397
1.73048	9.09407
1.73275	9.04419
1.73503	8.99433
1.7373	8.94511
1.73957	8.89617
1.74185	8.84725
1.74412	8.79835
1.7464	8.74953
1.74867	8.70152
1.75095	8.65353
1.75322	8.60557
1.7555	8.55763
1.75777	8.51004
1.76005	8.46297
1.76232	8.41591
1.76459	8.36888
1.76687	8.32187
1.76914	8.27548
1.77142	8.22931
1.77369	8.18316
1.77597	8.13703
1.77824	8.091
1.78052	8.04569
1.78279	8.0004
1.78507	7.95513
1.78734	7.90988
1.78961	7.86498
1.79189	7.82053
1.79416	7.7761
1.79644	7.73168
1.79871	7.68729
1.80099	7.64349
1.80326	7.59987
1.80554	7.55627
1.80781	7.51268
1.81009	7.46921
1.81236	7.42638
