1	0	Infinity
2	0	Infinity
3	0	Infinity
4	0	Infinity
5	0	Infinity
6	0	Infinity
7	0	Infinity
8	0	Infinity
9	0	Infinity
10	0	Infinity
11	0	Infinity
12	0	Infinity
13	0	Infinity
14	0	Infinity
15	0	Infinity
16	0	Infinity
17	0	Infinity
18	0	Infinity
19	0	Infinity
20	0	Infinity
21	0	Infinity
22	0	Infinity
23	0	Infinity
24	0	Infinity
25	0	Infinity
26	0	Infinity
27	0	Infinity
28	0	Infinity
29	0	Infinity
30	0	Infinity
31	0	Infinity
32	0	Infinity
33	0	Infinity
34	0	Infinity
35	0	Infinity
36	0	Infinity
37	0	Infinity
38	0	Infinity
39	0	Infinity
40	0	Infinity
41	0	Infinity
42	0	Infinity
43	0	Infinity
44	0	Infinity
45	0	Infinity
46	0	Infinity
47	0	Infinity
48	0	Infinity
49	0	Infinity
50	0	Infinity
51	0	Infinity
52	0	Infinity
53	0	Infinity
54	0	Infinity
55	0	Infinity
56	0	Infinity
57	0	Infinity
58	0	Infinity
59	0	Infinity
60	0	Infinity
61	0	Infinity
62	0	Infinity
63	0	Infinity
64	0	Infinity
65	0	Infinity
66	0	Infinity
67	0	Infinity
68	0	Infinity
69	0	Infinity
70	0	Infinity
71	0	Infinity
72	0	Infinity
73	0	Infinity
74	0	Infinity
75	0	Infinity
76	0	Infinity
77	0	Infinity
78	0	Infinity
79	0	Infinity
80	0	Infinity
81	0	Infinity
82	0	Infinity
83	0	Infinity
84	0	Infinity
85	0	Infinity
86	0	Infinity
87	0	Infinity
88	0	Infinity
89	0	Infinity
90	0	Infinity
91	0	Infinity
92	0	Infinity
93	0	Infinity
94	0	Infinity
95	0	Infinity
96	0	Infinity
97	0	Infinity
98	0	Infinity
99	0	Infinity
100	0	Infinity
110	0	Infinity
120	0	Infinity
130	0	Infinity
140	0	Infinity
150	0	Infinity
160	0	Infinity
170	0	Infinity
180	0	Infinity
190	0	Infinity
200	0	Infinity
210	0	Infinity
220	0	Infinity
230	0	Infinity
240	0	Infinity
250	0	Infinity
260	0	Infinity
270	0	Infinity
280	0	Infinity
290	1.85485376953917E-7	5391260.5749425
300	2.91060752431651E-6	343570.883963418
310	7.61128762845004E-6	131383.81425268
320	1.40922529124292E-5	70960.974530766
330	2.21905052723446E-5	45064.3186230767
340	3.18067557344585E-5	31439.8616554479
350	4.2948408099849E-5	23283.7500676426
360	5.54317294100797E-5	18040.2092924447
370	6.91457513876933E-5	14462.2045451947
380	8.3972436446946E-5	11908.6695862612
390	9.99394531088812E-5	10006.0583572589
400	1.16787182566765E-4	8562.58347895603
410	1.34557152530124E-4	7431.78627963404
420	1.5295763841449E-4	6537.7578417507
430	1.71848164810921E-4	5819.09036445206
440	1.91299381116568E-4	5227.4084430553
450	2.10983413837468E-4	4739.70906912309
460	2.30996718209314E-4	4329.06583154946
470	2.50996906390213E-4	3984.11284976297
480	2.7111104159653E-4	3688.52553592491
490	2.90990177705046E-4	3436.54211247509
500	3.10794933911641E-4	3217.55566416118
510	3.30450637174331E-4	3026.17059101764
520	3.49330873944982E-4	2862.61557333033
530	3.68199246625645E-4	2715.92082049184
540	3.86443006078804E-4	2587.70370861901
550	4.04008544795368E-4	2475.1951731776
560	4.21445148993023E-4	2372.78801853419
570	4.37840780651269E-4	2283.93526640562
580	4.54062620231639E-4	2202.33940307584
590	4.69500652737366E-4	2129.92249141641
600	4.84144246323923E-4	2065.50012231466
610	4.98588953621405E-4	2005.66015900812
620	5.12234918089361E-4	1952.22926958983
630	5.25087397576265E-4	1904.4448688273
640	5.37451822525563E-4	1860.63188938658
650	5.49335791502709E-4	1820.38020363556
660	5.60748125139023E-4	1783.33186535769
670	5.71410461879059E-4	1750.05546225307
680	5.8162758250047E-4	1719.31323425363
690	5.91129164101639E-4	1691.67765816416
700	6.00495180630718E-4	1665.2922991816
710	6.09177186913166E-4	1641.55851775609
720	6.17198355123937E-4	1620.22466796626
730	6.25119008327675E-4	1599.69539668168
740	6.32411764153512E-4	1581.24825735731
750	6.39361160616319E-4	1564.0612248577
760	6.45979557667799E-4	1548.03660290789
770	6.52026048006325E-4	1533.68105930378
780	6.57773047803594E-4	1520.28120236783
790	6.63231987600982E-4	1507.76804903087
800	6.68172523711163E-4	1496.61945757033
810	6.7309187170489E-4	1485.68128963893
820	6.77521422975051E-4	1475.96808911063
830	6.81712319169669E-4	1466.89442434898
840	6.8544800288411E-4	1458.89986664542
850	6.89193306394556E-4	1450.97172407463
860	6.92508586948977E-4	1444.02541549088
870	6.95628058556753E-4	1437.54983385049
880	6.98559623617916E-4	1431.51703332193
890	7.01103133856936E-4	1426.32367722957
900	7.03684741705183E-4	1421.09092429201
910	7.05899391893683E-4	1416.63247126102
920	7.07961269564429E-4	1412.50664830189
930	7.09876568217727E-4	1408.69560254775
940	7.11460577338111E-4	1405.55925634199
950	7.12916090061742E-4	1402.68962075662
960	7.14432703391608E-4	1399.71196062656
970	7.15643759217919E-4	1397.34328305026
980	7.16563419866822E-4	1395.54988752546
990	7.17555566671369E-4	1393.62029429839
1000	7.18443403332274E-4	1391.89808878725
1100	7.20248837699685E-4	1388.40904373241
1200	7.14115161441413E-4	1400.33436341211
1300	7.03245639730175E-4	1421.97824416471
1400	6.89414126107259E-4	1450.50697705666
1500	6.73884022603077E-4	1483.93487077673
1600	6.57633790130615E-4	1520.60313050731
1700	6.41105348639695E-4	1559.80604766722
1800	6.24595464602424E-4	1601.03628135778
1900	6.084029246986E-4	1643.64758847173
2000	5.92627545927026E-4	1687.40047078935
2100	5.77330329059631E-4	1732.11063002497
2200	5.62582847031193E-4	1777.51597880579
2300	5.48425074902707E-4	1823.4031333768
2400	5.34812585511692E-4	1869.81388824878
2500	5.2176369312958E-4	1916.57643712601
2600	5.09256530898857E-4	1963.64688388966
2700	4.97316867170504E-4	2010.79043566232
2800	4.8584178412605E-4	2058.28323679248
2900	4.74876807057643E-4	2105.80930704122
3000	4.64370540677701E-4	2153.45271157943
3100	4.54297522303278E-4	2201.20064694613
3200	4.44650984969533E-4	2248.95487427857
3300	4.3540507581118E-4	2296.71185650961
3400	4.26520629132971E-4	2344.55248280205
3500	4.17992519683134E-4	2392.38731056256
3600	4.09800003171726E-4	2440.21472001051
3700	4.01923857753637E-4	2488.03344391902
3800	3.94346255303393E-4	2535.84251543264
3900	3.87062127005706E-4	2583.5645758885
4000	3.80043437966608E-4	2631.27816480774
4100	3.73276009321314E-4	2678.98277689528
4200	3.66756481730547E-4	2726.60484494094
4300	3.60471131363908E-4	2774.14725616533
4400	3.54398299949131E-4	2821.68396446466
4500	3.48535955738177E-4	2869.1444413018
4600	3.42864900851873E-4	2916.6006713298
