1	0.25	0	0.34866
1	0	0.08333	0.34866
1	0	0.25	0.34866
1	0.25	0.33333	0.34866
1	0.25	0.16667	0.3991
1	0	0.25	0.3991
1	0	0.41667	0.3991
1	0.25	0.5	0.3991
1	0.25	0	0.44955
1	0	0.08333	0.44955
1	0	0.25	0.44955
1	0.25	0.33333	0.44955
1	0.25	0.16667	0.5
1	0	0.25	0.5
1	0	0.41667	0.5
1	0.25	0.5	0.5
1	0.25	0.5	0.34866
1	0	0.58333	0.34866
1	0	0.75	0.34866
1	0.25	0.83333	0.34866
1	0.25	0.66667	0.3991
1	0	0.75	0.3991
1	0	0.91667	0.3991
1	0.25	1	0.3991
1	0.25	0.5	0.44955
1	0	0.58333	0.44955
1	0	0.75	0.44955
1	0.25	0.83333	0.44955
1	0.25	0.66667	0.5
1	0	0.75	0.5
1	0	0.91667	0.5
1	0.25	1	0.5
1	0.75	0	0.34866
1	0.5	0.08333	0.34866
1	0.5	0.25	0.34866
1	0.75	0.33333	0.34866
1	0.75	0.16667	0.3991
1	0.5	0.25	0.3991
1	0.5	0.41667	0.3991
1	0.75	0.5	0.3991
1	0.75	0	0.44955
1	0.5	0.08333	0.44955
1	0.5	0.25	0.44955
1	0.75	0.33333	0.44955
1	0.75	0.16667	0.5
1	0.5	0.25	0.5
1	0.5	0.41667	0.5
1	0.75	0.5	0.5
1	0.75	0.5	0.34866
1	0.5	0.58333	0.34866
1	0.5	0.75	0.34866
1	0.75	0.83333	0.34866
1	0.75	0.66667	0.3991
1	0.5	0.75	0.3991
1	0.5	0.91667	0.3991
1	0.75	1	0.3991
1	0.75	0.5	0.44955
1	0.5	0.58333	0.44955
1	0.5	0.75	0.44955
1	0.75	0.83333	0.44955
1	0.75	0.66667	0.5
1	0.5	0.75	0.5
1	0.5	0.91667	0.5
1	0.75	1	0.5
1	0.25	0	0.55045
1	0	0.08333	0.55045
1	0	0.25	0.55045
1	0.25	0.33333	0.55045
1	0.25	0.16667	0.6009
1	0	0.25	0.6009
1	0	0.41667	0.6009
1	0.25	0.5	0.6009
1	0.25	0	0.65134
1	0	0.08333	0.65134
1	0	0.25	0.65134
1	0.25	0.33333	0.65134
1	0.25	0.16667	0.70179
1	0	0.25	0.70179
1	0	0.41667	0.70179
1	0.25	0.5	0.70179
1	0.25	0.5	0.55045
1	0	0.58333	0.55045
1	0	0.75	0.55045
1	0.25	0.83333	0.55045
1	0.25	0.66667	0.6009
1	0	0.75	0.6009
1	0	0.91667	0.6009
1	0.25	1	0.6009
1	0.25	0.5	0.65134
1	0	0.58333	0.65134
1	0	0.75	0.65134
1	0.25	0.83333	0.65134
1	0.25	0.66667	0.70179
1	0	0.75	0.70179
1	0	0.91667	0.70179
1	0.25	1	0.70179
1	0.75	0	0.55045
1	0.5	0.08333	0.55045
1	0.5	0.25	0.55045
1	0.75	0.33333	0.55045
1	0.75	0.16667	0.6009
1	0.5	0.25	0.6009
1	0.5	0.41667	0.6009
1	0.75	0.5	0.6009
1	0.75	0	0.65134
1	0.5	0.08333	0.65134
1	0.5	0.25	0.65134
1	0.75	0.33333	0.65134
1	0.75	0.16667	0.70179
1	0.5	0.25	0.70179
1	0.5	0.41667	0.70179
1	0.75	0.5	0.70179
1	0.75	0.5	0.55045
1	0.5	0.58333	0.55045
1	0.5	0.75	0.55045
1	0.75	0.83333	0.55045
1	0.75	0.66667	0.6009
1	0.5	0.75	0.6009
1	0.5	0.91667	0.6009
1	0.75	1	0.6009
1	0.75	0.5	0.65134
1	0.5	0.58333	0.65134
1	0.5	0.75	0.65134
1	0.75	0.83333	0.65134
1	0.75	0.66667	0.70179
1	0.5	0.75	0.70179
1	0.5	0.91667	0.70179
1	0.75	1	0.70179
