1  	1.0d-8  1.0d-8  1.0d-8
1  	1.0d-8  0.50000000  0.50000000
1  	0.50000000  1.0d-8  0.50000000
1  	0.50000000  0.50000000  1.0d-8
2  	0.25000000  0.75000000  0.75000000
2 	0.25000000  0.25000000  0.75000000
2  	0.25000000  0.25000000  0.25000000
2  	0.25000000  0.75000000  0.25000000
2  	0.75000000  0.75000000  0.25000000
2  	0.75000000  0.25000000  0.25000000
2  	0.75000000  0.25000000  0.75000000
2  	0.75000000  0.75000000  0.75000000
