  1   8.2344215908553253E-01   5.8844277822468061E-01   1.4307702999145264E-01   8.2344215908553253E-01   5.8844277822468061E-01   1.4307702999145264E-01  -5.3993032234449386E-05   1.8848182129725450E-06  -2.6751960628946261E-05  -5.3935553756842367E-05   4.5513255957776752E-07  -2.6872397381418200E-05
  1   7.3892235379486659E-01   4.5222879406932681E-01   8.3160264944966411E-01   7.3892235379486659E-01   4.5222879406932681E-01   8.3160264944966411E-01  -9.4277496282949583E-05   6.4244877326666126E-05  -3.4882392425829414E-04  -9.3950515210728159E-05   6.4122084936740198E-05  -3.4785699320885008E-04
  1   5.8462176777511266E-01   2.2801639943230978E-01   5.4128492447792698E-01   5.8462176777511266E-01   2.2801639943230978E-01   5.4128492447792698E-01  -1.5538087946101632E-04   3.2309370447877396E-05  -8.3065577387998868E-05  -1.5520494343743230E-04   3.2532005354287055E-05  -8.3725921057388700E-05
  1   7.5768820556249816E-01   2.0702687644169691E-02   1.8223266370004768E-01   7.5768820556249816E-01   2.0702687644169691E-02   1.8223266370004768E-01   1.1388345984983899E-04  -4.4795186808590075E-06  -5.4995661649477894E-05   1.1522740914666143E-04  -4.4772568054572921E-06  -5.4572585748700715E-05
  1   1.3216598379399863E-01   2.0228071544469686E-01   5.2404095619099200E-01   1.3216598379399863E-01   2.0228071544469686E-01   5.2404095619099200E-01   1.1349361160029293E-04  -3.3937476613999424E-05   1.5570389877455615E-07   1.1307526121172891E-04  -3.4790542588052820E-05  -4.8601071243044360E-07
  1   3.8828289497488555E-01   3.3255278525922843E-01   1.2554579706463992E-01   3.8828289497488555E-01   3.3255278525922843E-01   1.2554579706463992E-01   7.4486214952170827E-05  -6.5628343417651456E-05  -6.2253847093247450E-05   7.4549294114891005E-05  -6.6508295219461664E-05  -6.1870044258029251E-05
  1   5.3260069972569535E-01   9.0563474683405454E-01   9.6577040034352990E-01   5.3260069972569535E-01   9.0563474683405454E-01   9.6577040034352990E-01   1.5565181300315674E-04  -4.1592511133626931E-05  -1.8050120916433514E-04   1.5420856455217806E-04  -3.9835307366335143E-05  -1.8252814459335947E-04
  1   4.1980515021789588E-01   2.7048191226820095E-01   3.4413516881558104E-01   4.1980515021789588E-01   2.7048191226820095E-01   3.4413516881558104E-01   5.1719928162642649E-06   1.6728977187385863E-04  -9.4897261082758246E-05   5.4050656784683791E-06   1.6707159433331564E-04  -9.4668245764939902E-05
  1   1.9064019906571403E-01   1.2969159339657635E-01   4.6029178492496270E-01   1.9064019906571403E-01   1.2969159339657635E-01   4.6029178492496270E-01   2.8018237787453209E-04   3.1735689199093439E-05   1.2257931813941633E-04   2.8105601768010766E-04   3.0734586891114850E-05   1.2162996066763437E-04
  1   3.0748109581986316E-01   8.2238169742626845E-03   2.9006028059084038E-01   3.0748109581986316E-01   8.2238169742626845E-03   2.9006028059084038E-01  -1.7710435474148397E-04  -3.5740462600103711E-05   5.8359665117225173E-06  -1.7711714997729951E-04  -3.5820477964878904E-05   6.3761392471618176E-06
  1   8.1189751247270614E-01   1.6383720478409292E-01   8.8691359805507208E-01   8.1189751247270614E-01   1.6383720478409292E-01   8.8691359805507208E-01  -2.2614147529822462E-05  -1.6680563934604162E-04   7.8024689489502344E-06  -2.2193764657413430E-05  -1.6814076500656314E-04   7.5253592309598201E-06
  1   9.1254492112022656E-01   9.8866799597420774E-01   6.6444428858958293E-01   9.1254492112022656E-01   9.8866799597420774E-01   6.6444428858958293E-01   5.8221047580378558E-05  -8.0628099784216630E-05  -5.1931274005092922E-05   5.8146456910248991E-05  -7.9828781808663837E-05  -5.1978769653909543E-05
  1   4.5363080651119901E-02   8.9449159887409957E-01   9.5975346383317617E-01   4.5363080651119901E-02   8.9449159887409957E-01   9.5975346383317617E-01  -1.9618531994713433E-04   1.4449927964236065E-04  -2.4877701526899315E-04  -1.9570261094641530E-04   1.4428501993488910E-04  -2.4829006824336736E-04
  1   4.2446432708048237E-01   7.9472277709270345E-01   5.1679112617375378E-01   4.2446432708048237E-01   7.9472277709270345E-01   5.1679112617375378E-01   1.4837903844701722E-05   1.7533825225911561E-05  -8.7904349893600168E-05   1.5200213471997630E-05   1.7680315767164047E-05  -8.8006584206741791E-05
  1   7.8793953782521498E-01   1.8375332173134898E-01   3.3635286940715353E-01   7.8793953782521498E-01   1.8375332173134898E-01   3.3635286940715353E-01   6.3739585948097789E-05  -7.2626437722371132E-05   6.7949123610043299E-05   6.4243328652431727E-05  -7.2777048967803687E-05   6.7821713693532712E-05
