  1   0.0000000000000000E+00   0.0000000000000000E+00   5.0000000000000000E-01   0.0000000000000000E+00   0.0000000000000000E+00   5.0000000000000000E-01   5.1641083882160096E-04   2.8892029415838333E-04  -1.1843340950132851E-05   5.1641083882160096E-04   2.8892029415838333E-04  -1.1843340950132851E-05
  1   2.5000000000000000E-01   2.5000000000000000E-01   5.0000000000000000E-01   2.5000000000000000E-01   2.5000000000000000E-01   5.0000000000000000E-01  -1.6324864296214414E-04  -2.7948346273345390E-04  -4.2279002647473793E-05  -1.6324864296214414E-04  -2.7948346273345390E-04  -4.2279002647473793E-05
  1   2.5000000000000000E-01   0.0000000000000000E+00   5.2500000000000002E-01   2.5000000000000000E-01   0.0000000000000000E+00   5.2500000000000002E-01  -1.2367068293808582E-04   2.8793891856207656E-04   5.3712095077016318E-05  -1.2367068293808582E-04   2.8793891856207656E-04   5.3712095077016318E-05
  1   0.0000000000000000E+00   2.5000000000000000E-01   5.2500000000000002E-01   0.0000000000000000E+00   2.5000000000000000E-01   5.2500000000000002E-01  -4.0412904289218674E-04   3.0861178145553005E-05   2.7977365024124384E-05  -4.0412904289218674E-04   3.0861178145553005E-05   2.7977365024124384E-05
  2   1.2500000000000000E-01   1.2500000000000000E-01   5.1249999999999996E-01   1.2500000000000000E-01   1.2500000000000000E-01   5.1249999999999996E-01  -1.0238156110766884E-03  -3.1922817476735468E-04   6.0380957763076504E-05  -1.0238156110766884E-03  -3.1922817476735468E-04   6.0380957763076504E-05
  2   3.7500000000000000E-01   3.7500000000000000E-01   5.1249999999999996E-01   3.7500000000000000E-01   3.7500000000000000E-01   5.1249999999999996E-01   3.4168977554154797E-04   5.2892512580415038E-04  -1.2310325866228937E-04   3.4168977554154797E-04   5.2892512580415038E-04  -1.2310325866228937E-04
  2   3.7500000000000000E-01   1.2500000000000000E-01   5.3749999999999998E-01   3.7500000000000000E-01   1.2500000000000000E-01   5.3749999999999998E-01  -4.4727570018754782E-04   5.9753626666739603E-04  -9.0095708515607489E-06  -4.4727570018754782E-04   5.9753626666739603E-04  -9.0095708515607489E-06
  2   1.2500000000000000E-01   3.7500000000000000E-01   5.3749999999999998E-01   1.2500000000000000E-01   3.7500000000000000E-01   5.3749999999999998E-01   4.6589997019352316E-04   1.0987297540087653E-04   5.5068164099470253E-06   4.6589997019352316E-04   1.0987297540087653E-04   5.5068164099470253E-06
  1   0.0000000000000000E+00   0.0000000000000000E+00   5.5000000000000004E-01   0.0000000000000000E+00   0.0000000000000000E+00   5.5000000000000004E-01   6.1180113305979358E-04  -7.4799325668297920E-04  -1.4038269682622574E-05   6.1180113305979358E-04  -7.4799325668297920E-04  -1.4038269682622574E-05
  1   2.5000000000000000E-01   2.5000000000000000E-01   5.5000000000000004E-01   2.5000000000000000E-01   2.5000000000000000E-01   5.5000000000000004E-01  -4.8091399944239269E-04  -1.0091722329271416E-03  -9.7365753477320115E-06  -4.8091399944239269E-04  -1.0091722329271416E-03  -9.7365753477320115E-06
