1	0.49184135	0.47399147	0.51600918
1	0.49633234	0.4878133	0.51600918
1	0.49867662	0.46458353	0.50882215
1	0.50739204	0.49140681	0.50882215
1	0.50739204	0.50376943	0.50118163
1	0.48457479	0.49635566	0.51600918
1	0.48457479	0.50798451	0.50882215
1	0.49633234	0.51180477	0.50118163
1	0.47773952	0.45458196	0.50118163
1	0.47047296	0.46458353	0.50882215
1	0.49141006	0.45458196	0.50118163
1	0.47730823	0.47399147	0.51600918
1	0.47281724	0.4878133	0.51600918
1	0.45871541	0.46840379	0.50118163
1	0.45449098	0.48140525	0.50118163
1	0.46175754	0.49140681	0.50882215
1	0.49184135	0.45	0.47719016
1	0.47730823	0.45	0.47719016
1	0.49867662	0.45222091	0.48881902
1	0.47047296	0.45222091	0.48881902
1	0.45871541	0.46076327	0.48881902
1	0.47281724	0.45618131	0.46482755
1	0.46175754	0.46421665	0.46482755
1	0.45449098	0.4665777	0.47719016
1	0.5146586	0.4665777	0.47719016
1	0.50739204	0.46421665	0.46482755
1	0.51043417	0.46076327	0.48881902
1	0.49633234	0.45618131	0.46482755
1	0.48457479	0.46000157	0.45718703
1	0.50739204	0.47657927	0.45718703
1	0.49633234	0.48017278	0.45
1	0.48457479	0.47163042	0.45
1	0.5146586	0.48140525	0.50118163
1	0.51914958	0.48758655	0.48881902
1	0.51043417	0.46840379	0.50118163
1	0.51914958	0.48039953	0.47719016
1	0.5146586	0.48658083	0.46482755
1	0.5146586	0.50140838	0.48881902
1	0.51043417	0.50722281	0.47719016
1	0.51043417	0.49958229	0.46482755
1	0.47730823	0.49399461	0.45
1	0.49184135	0.49399461	0.45
1	0.49867662	0.50340255	0.45718703
1	0.47047296	0.50340255	0.45718703
1	0.45449098	0.48658083	0.46482755
1	0.46175754	0.47657927	0.45718703
1	0.47281724	0.48017278	0.45
1	0.45871541	0.49958229	0.46482755
1	0.45449098	0.50140838	0.48881902
1	0.45	0.48758655	0.48881902
1	0.45	0.48039953	0.47719016
1	0.45871541	0.50722281	0.47719016
1	0.47730823	0.51798608	0.48881902
1	0.47281724	0.51180477	0.50118163
1	0.46175754	0.50376943	0.50118163
1	0.47047296	0.51576517	0.47719016
1	0.49141006	0.51340412	0.46482755
1	0.49867662	0.51576517	0.47719016
1	0.49184135	0.51798608	0.48881902
1	0.47773952	0.51340412	0.46482755
