1	0.5684135	0.3899147	0.8100918
1	0.6133234	0.528133	0.8100918
1	0.6367662	0.2958353	0.7382215
1	0.7239204	0.5640681	0.7382215
1	0.7239204	0.6876943	0.6618163
1	0.4957479	0.6135566	0.8100918
1	0.4957479	0.7298451	0.7382215
1	0.6133234	0.7680477	0.6618163
1	0.4273952	0.1958196	0.6618163
1	0.3547296	0.2958353	0.7382215
1	0.5641006	0.1958196	0.6618163
1	0.4230823	0.3899147	0.8100918
1	0.3781724	0.528133	0.8100918
1	0.2371541	0.3340379	0.6618163
1	0.1949098	0.4640525	0.6618163
1	0.2675754	0.5640681	0.7382215
1	0.5684135	0.15	0.4219016
1	0.4230823	0.15	0.4219016
1	0.6367662	0.1722091	0.5381902
1	0.3547296	0.1722091	0.5381902
1	0.2371541	0.2576327	0.5381902
1	0.3781724	0.2118131	0.2982755
1	0.2675754	0.2921665	0.2982755
1	0.1949098	0.315777	0.4219016
1	0.796586	0.315777	0.4219016
1	0.7239204	0.2921665	0.2982755
1	0.7543417	0.2576327	0.5381902
1	0.6133234	0.2118131	0.2982755
1	0.4957479	0.2500157	0.2218703
1	0.7239204	0.4157927	0.2218703
1	0.6133234	0.4517278	0.15
1	0.4957479	0.3663042	0.15
1	0.796586	0.4640525	0.6618163
1	0.8414958	0.5258655	0.5381902
1	0.7543417	0.3340379	0.6618163
1	0.8414958	0.4539953	0.4219016
1	0.796586	0.5158083	0.2982755
1	0.796586	0.6640838	0.5381902
1	0.7543417	0.7222281	0.4219016
1	0.7543417	0.6458229	0.2982755
1	0.4230823	0.5899461	0.15
1	0.5684135	0.5899461	0.15
1	0.6367662	0.6840255	0.2218703
1	0.3547296	0.6840255	0.2218703
1	0.1949098	0.5158083	0.2982755
1	0.2675754	0.4157927	0.2218703
1	0.3781724	0.4517278	0.15
1	0.2371541	0.6458229	0.2982755
1	0.1949098	0.6640838	0.5381902
1	0.15	0.5258655	0.5381902
1	0.15	0.4539953	0.4219016
1	0.2371541	0.7222281	0.4219016
1	0.4230823	0.8298608	0.5381902
1	0.3781724	0.7680477	0.6618163
1	0.2675754	0.6876943	0.6618163
1	0.3547296	0.8076517	0.4219016
1	0.5641006	0.7840412	0.2982755
1	0.6367662	0.8076517	0.4219016
1	0.5684135	0.8298608	0.5381902
1	0.4273952	0.7840412	0.2982755
