3	0.02376	0.16046	0.01741
3	0.6462	0.29962	0.00225
3	0.75664	0.46659	0.13931
3	0.13975	0.98766	0.15961
2	0.29239	0.21069	0.15317
1	0.63446	0.38142	0.14105
3	0.56289	0.7236	0.39018
1	0.44578	0.47707	0.14329
1	0.10502	0.12453	0.15836
1	0.43413	0.6457	0.39018
1	0.27277	0.37804	0.14891
3	0.294	0.71473	0.39018
2	0.09677	0.4511	0.14977
3	0.64684	0.30041	0.27959
3	0.02636	0.16313	0.30047
3	0.62208	0.30617	0.50153
3	0.98866	0.18479	0.51595
2	0.07351	0.47461	0.65091
1	0.61072	0.38717	0.64167
3	0.28117	0.72924	0.89069
1	0.24743	0.39418	0.64902
1	0.41914	0.65612	0.89069
1	0.42467	0.48723	0.64366
3	0.55051	0.72973	0.89069
1	0.06879	0.14609	0.65773
2	0.25928	0.22622	0.65214
3	0.73475	0.47022	0.64106
3	0.09864	0.00871	0.65865
3	0.6213	0.30582	0.77991
3	0.9928	0.18549	0.80162
