   14.8457732988084       4.195805422545986E-003  4.212626073657681E-003
  2.681405705455391E-003   10.4466974300813      -4.510654602662235E-003
  2.911155889688268E-003 -4.779607254662073E-003   10.2417726779018     

   14.8457732988084       4.195805422545986E-003  4.212626073657681E-003
  2.681405705455391E-003   10.4466974300813      -4.510654602662235E-003
  2.911155889688268E-003 -4.779607254662073E-003   10.2417726779018     

  1.649671950824979E-004  2.544610655504905E-006 -5.758055549289040E-007
  1.782801947739525E-006  1.323700732923548E-004  6.737247314275520E-007
 -3.648382998191476E-007  5.990906731818867E-007 -3.481843921689724E-006

  1.598421700330987E-004  2.456498318619343E-006 -5.583446280592084E-007
  1.721065165953248E-006  1.281472760477887E-004  6.515502856857028E-007
 -3.537837666077888E-007  5.792935433321285E-007 -3.410977213850827E-006

