  1   7.7780805878768108E-02   1.6655461137664077E-01   7.5107317529585793E-01   7.7780805878768108E-02   1.6655461137664077E-01   7.5107317529585793E-01   9.6214090739071694E-07   5.2589841937248528E-07  -8.8247130885374732E-08   9.6214090739071694E-07   5.2589841937248528E-07  -8.8247130885374732E-08
  1   9.0347854034508138E-02   1.6463283504100149E-01   1.8276697486594988E-03   9.0347854034508138E-02   1.6463283504100149E-01   1.8276697486594988E-03  -1.0076738686062117E-07  -3.1016677587439087E-07   6.2208447000441615E-07  -1.0076738686062117E-07  -3.1016677587439087E-07   6.2208447000441615E-07
  1   1.7211491451590130E-01   6.5271517833846618E-02   2.5170782457161123E-01   1.7211491451590130E-01   6.5271517833846618E-02   2.5170782457161123E-01   2.4354189731125710E-07  -1.0330111696181770E-06  -9.6705201693927867E-07   2.4354189731125710E-07  -1.0330111696181770E-06  -9.6705201693927867E-07
  1   1.6659336495031513E-01   6.8909903842405820E-02   5.0071180905856161E-01   1.6659336495031513E-01   6.8909903842405820E-02   5.0071180905856161E-01  -1.1643813735847042E-06   1.2121890084585783E-06  -5.0605751825382927E-07  -1.1643813735847042E-06   1.2121890084585783E-06  -5.0605751825382927E-07
  2   8.4138097744578505E-02   1.5996372514821647E-01   1.9844594857996931E-01   8.4138097744578505E-02   1.5996372514821647E-01   1.9844594857996931E-01   3.8275107495154484E-07   1.1952858410446225E-06   2.2394812641442028E-06   3.8275107495154484E-07   1.1952858410446225E-06   2.2394812641442028E-06
  2   1.2482676239993358E-02   9.8751791117763943E-01   8.0641328778186427E-01   1.2482676239993358E-02   9.8751791117763943E-01   8.0641328778186427E-01   8.4722248123204683E-08  -7.4636877674847853E-07  -4.4301892525936262E-07   8.4722248123204683E-08  -7.4636877674847853E-07  -4.4301892525936262E-07
  2   9.7680042521930011E-01   1.1590051578925373E-02   7.1333602280083050E-02   9.7680042521930011E-01   1.1590051578925373E-02   7.1333602280083050E-02   3.4462084753700002E-07   2.5627133501279335E-07  -5.1857456025972851E-07   3.4462084753700002E-07   2.5627133501279335E-07  -5.1857456025972851E-07
  2   1.6905336717096811E-01   7.9408754124743505E-02   9.3211608761639386E-01   1.6905336717096811E-01   7.9408754124743505E-02   9.3211608761639386E-01  -1.4824535812590124E-06   8.1323657537308764E-07   1.4297614223317317E-07  -1.4824535812590124E-06   8.1323657537308764E-07   1.4297614223317317E-07
  2   1.7081634426520884E-01   7.8314687447163800E-02   6.9714118325807162E-01   1.7081634426520884E-01   7.8314687447163800E-02   6.9714118325807162E-01   5.1447810254117749E-07  -3.7534556568516192E-07   6.3571916027333727E-07   5.1447810254117749E-07  -3.7534556568516192E-07   6.3571916027333727E-07
  2   9.9458102488967870E-01   9.9962817841130291E-01   3.0758750389978606E-01   9.9458102488967870E-01   9.9962817841130291E-01   3.0758750389978606E-01   6.1453355503569128E-07  -4.4653559179598182E-07   6.1845980247679756E-07   6.1453355503569128E-07  -4.4653559179598182E-07   6.1845980247679756E-07
